diff_past_results,diff_past_goals,result,home_team_attack,home_team_midfield,home_team_defense,home_team_overall,home_team_past_points,home_team_past_goal_diff,home_team_past_appearances,home_team_past_possession,home_team_past_shots,home_team_past_shots_on_goal,home_team_streak,home_team_best_perf,away_team_attack,away_team_midfield,away_team_defense,away_team_overall,away_team_past_points,away_team_past_goal_diff,away_team_past_appearances,away_team_past_possession,away_team_past_shots,away_team_past_shots_on_goal,away_team_streak,away_team_best_perf,home_goalkeeper,away_goalkeeper,home_manager_overall,away_manager_overall,home_players_overall_mean,away_players_overall_mean,home_players_defense_mean,away_players_defense_mean,home_players_midfield_mean,away_players_midfield_mean,home_players_attack_mean,away_players_attack_mean,diff_team_attack,diff_team_midfield,diff_team_defense,diff_team_overall,diff_manager,diff_players_overall,diff_players_defense,diff_players_midfield,diff_players_attack,diff_goalkeepers,diff_team_past_points,diff_team_past_goal_diff,diff_team_past_appearances,diff_team_past_possession,diff_team_past_shots,diff_team_past_shots_on_goal,diff_team_streak,diff_team_best_perf
1,2,home_win,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,83,75,4677.0,3405.0,81.2,77.2,70.31428571428572,67.78571428571429,73.19,69.4,65.31818181818181,64.17272727272727,2.0,3.0,3.0,3.0,1272.0,4.0,2.528571428571425,3.789999999999992,1.145454545454541,8,2.6666666666666643,8.666666666666668,3,-1.8684210526315823,0.07017543859649145,-0.04385964912280649,1,8
2,4,home_win,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,88,80,12235.0,644.0,82.5,75.5,65.87142857142857,67.05714285714285,74.52,66.39,70.24545454545454,57.90000000000001,12.0,10.0,7.0,9.0,11591.0,7.0,-1.1857142857142833,8.129999999999995,12.345454545454523,8,54.0,86.5,15,25.49122807017543,7.37280701754386,3.4956140350877187,15,14
0,-2,draw,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,82,80,4764.047181229966,4414.0,76.0,76.6,68.42857142857143,70.1,68.28999999999999,69.02000000000001,60.82727272727273,60.76363636363637,-1.0,0.0,2.0,0.0,350.04718122996564,-0.5999999999999943,-1.6714285714285637,-0.7300000000000182,0.0636363636363555,2,0.8333333333333357,11.333333333333332,11,-6.675438596491226,0.44736842105263186,0.05701754385964941,-2,8
2,3,home_win,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,81,76,3872.0,1674.163095104785,78.1,73.7,66.6,64.17142857142856,69.34,66.76000000000002,62.80909090909091,58.77272727272727,7.0,4.0,1.0,4.0,2197.836904895215,4.3999999999999915,2.4285714285714306,2.579999999999984,4.036363636363639,5,46.333333333333336,55.666666666666664,10,46.771929824561404,11.508771929824562,3.754385964912281,7,4
-3,-6,away_win,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,80,76,3223.0,11604.0,76.5,86.9,69.91428571428571,75.57142857142857,69.53,78.78999999999999,62.15454545454545,71.14545454545456,-10.0,-7.0,-9.0,-9.0,-8381.0,-10.400000000000006,-5.657142857142858,-9.259999999999991,-8.990909090909106,4,-38.00000000000001,-63.666666666666664,-13,-20.25438596491228,-6.394736842105264,-2.9210526315789473,-15,-5
1,1,home_win,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,81,83,3488.0,4530.0,78.9,76.7,68.0142857142857,66.24285714285715,70.7,66.71000000000001,65.94545454545455,60.8,1.0,-1.0,1.0,0.0,-1042.0,2.200000000000003,1.771428571428558,3.989999999999995,5.145454545454555,-2,-2.3333333333333357,3.0,13,2.9912280701754383,-0.6403508771929829,0.2192982456140351,17,3
11,23,draw,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,85,87,10004.0,9321.0,80.6,81.8,69.18571428571428,69.67142857142858,72.41,73.97999999999999,68.84545454545453,68.07272727272728,-1.0,0.0,-4.0,-2.0,683.0,-1.2000000000000028,-0.48571428571429465,-1.5699999999999932,0.7727272727272521,-2,-8.666666666666671,-16.0,0,-0.9912280701754383,-1.8596491228070189,-0.5175438596491224,0,1
12,29,home_win,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,76,82,11604.0,4755.022356693897,85.4,76.4,73.0142857142857,68.97142857142858,77.03999999999999,68.76,70.15454545454546,61.418181818181814,12.0,5.0,8.0,8.0,6848.977643306103,9.0,4.04285714285713,8.279999999999987,8.736363636363642,-6,38.16666666666667,56.666666666666664,2,20.859649122807014,4.412280701754385,2.293859649122807,16,1
-1,-2,draw,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,80,80,644.0,3223.0,76.3,76.5,67.9,69.91428571428571,65.75,69.53,57.472727272727276,62.15454545454545,-2.0,0.0,0.0,0.0,-2579.0,-0.20000000000000284,-2.0142857142857054,-3.780000000000001,-4.681818181818173,0,-6.666666666666664,-8.5,-3,1.3684210526315823,0.021929824561404132,-0.21491228070175428,-1,-8
6,11,home_win,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,88,83,5953.0,4677.0,79.7,80.6,68.89999999999999,70.9857142857143,73.76000000000002,71.86999999999999,67.29090909090908,63.79090909090909,3.0,2.0,2.0,2.0,1276.0,-0.8999999999999915,-2.085714285714303,1.890000000000029,3.499999999999993,5,24.333333333333336,30.666666666666664,11,8.41228070175439,2.307017543859649,1.2280701754385959,13,0
0,0,away_win,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,79,74,2714.4221047443943,2228.0,75.7,76.0,69.8,66.9857142857143,66.96000000000001,66.63,57.92727272727272,59.07272727272728,-3.0,1.0,-1.0,-1.0,486.42210474439435,-0.29999999999999716,2.8142857142857025,0.3300000000000125,-1.1454545454545553,5,-40.333333333333336,-53.666666666666664,-10,-49.80701754385965,-13.008771929824562,-4.2631578947368425,-7,-12
5,7,home_win,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,87,80,9321.0,3987.0,81.5,77.3,69.50000000000001,70.10000000000001,75.11999999999998,68.59,69.5909090909091,63.3,12.0,5.0,6.0,5.0,5334.0,4.200000000000003,-0.5999999999999943,6.529999999999973,6.290909090909096,7,33.333333333333336,50.333333333333336,11,15.456140350877192,3.719298245614036,1.9736842105263155,12,8
-1,-6,away_win,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,83,83,4530.0,8862.83470547938,78.4,81.2,68.91428571428571,68.71428571428572,71.85,72.7,64.95454545454547,63.06363636363636,-1.0,-5.0,-3.0,-3.0,-4332.834705479379,-2.799999999999997,0.19999999999998863,-0.8500000000000085,1.8909090909091049,0,-21.33333333333333,-32.333333333333336,-13,-11.271929824561404,-3.1228070175438596,-1.4298245614035086,-17,-6
-3,-7,home_win,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,76,88,1689.6095665016082,12235.0,73.7,81.3,65.35714285714286,66.95714285714286,68.51000000000002,74.34,62.136363636363626,68.13636363636364,-12.0,-12.0,-11.0,-11.0,-10545.390433498393,-7.599999999999994,-1.5999999999999943,-5.829999999999984,-6.000000000000014,-12,-92.0,-133.0,-12,-68.28070175438596,-17.25438596491228,-6.456140350877193,-17,-10
2,2,home_win,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,75,81,3405.0,3488.0,76.2,78.9,66.18571428571428,69.55714285714285,68.77000000000001,70.80999999999999,64.71818181818182,65.63636363636363,-2.0,-2.0,-3.0,-2.0,-83.0,-2.700000000000003,-3.3714285714285666,-2.039999999999978,-0.9181818181818073,-6,-9.666666666666664,-18.0,-14,-0.9824561403508767,-0.04385964912280649,-0.043859649122807376,-14,-5
-3,-6,draw,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,80,85,720.0,10004.0,77.3,80.5,68.68571428571428,66.35714285714285,70.16,72.51,63.55454545454546,67.89090909090909,-8.0,-4.0,-3.0,-3.0,-9284.0,-3.200000000000003,2.3285714285714363,-2.3500000000000085,-4.336363636363629,-5,-25.666666666666664,-44.33333333333333,-13,-12.149122807017541,-2.7894736842105257,-1.5438596491228074,-14,-10
5,8,draw,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,78,81,3739.2346429871805,3872.0,75.3,78.1,64.8,66.6,67.91,69.34,60.14545454545455,62.80909090909091,-5.0,-3.0,2.0,-2.0,-132.76535701281955,-2.799999999999997,-1.7999999999999972,-1.4300000000000068,-2.663636363636364,-3,-46.333333333333336,-55.666666666666664,0,-46.771929824561404,-11.508771929824562,-3.754385964912281,-7,1
2,3,away_win,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,74,75,2228.0,3405.0,75.9,76.3,65.2,67.2,66.16,68.51,58.57272727272728,64.84545454545454,-2.0,0.0,0.0,0.0,-1177.0,-0.3999999999999915,-2.0,-2.3500000000000085,-6.272727272727266,-1,-4.666666666666664,-1.333333333333334,7,1.0350877192982466,1.140350877192983,0.08771929824561475,3,3
-2,-7,home_win,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,83,77,4677.0,9321.0,81.4,80.8,70.15714285714286,71.22857142857143,72.91,74.9,65.97272727272727,68.44545454545455,-5.0,-3.0,-3.0,-3.0,-4644.0,0.6000000000000085,-1.0714285714285694,-1.990000000000009,-2.4727272727272833,6,-30.333333333333336,-47.333333333333336,-11,-13.728070175438596,-4.105263157894738,-1.6754385964912277,-13,1
0,0,home_win,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,80,76,3223.0,1674.163095104785,76.7,73.7,71.78571428571428,65.35714285714286,69.63000000000001,68.51000000000002,62.763636363636365,62.136363636363626,2.0,2.0,4.0,2.0,1548.836904895215,3.0,6.428571428571416,1.1199999999999903,0.6272727272727394,4,44.666666666666664,55.0,0,41.421052631578945,9.859649122807017,3.175438596491228,3,4
1,2,away_win,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,81,79,3488.0,2701.1161823011553,78.6,75.7,68.07142857142858,69.02857142857144,70.63,66.8,65.90909090909092,57.84545454545454,7.0,1.0,4.0,3.0,786.8838176988447,2.8999999999999915,-0.9571428571428555,3.8299999999999983,8.063636363636384,2,54.666666666666664,73.0,17,49.75438596491228,11.912280701754385,4.219298245614035,18,14
4,8,home_win,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,88,80,12235.0,720.0,81.3,76.8,63.98571428571429,70.50000000000001,74.08000000000001,71.21000000000001,70.44545454545455,61.527272727272724,11.0,8.0,8.0,8.0,11515.0,4.5,-6.514285714285727,2.8700000000000045,8.918181818181829,8,48.333333333333336,82.33333333333333,12,20.78947368421052,5.859649122807017,2.7105263157894735,13,10
-1,-1,draw,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,82,80,4764.047181229966,644.0,76.6,75.7,68.82857142857144,69.97142857142856,68.61,68.77,61.209090909090904,58.76363636363637,0.0,2.0,1.0,1.0,4120.047181229966,0.8999999999999915,-1.1428571428571246,-0.1599999999999966,2.445454545454531,2,6.5,15.5,14,-1.973684210526315,1.9605263157894743,0.8421052631578947,0,12
-1,-1,draw,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,80,83,3987.0,4530.0,77.2,78.6,72.35714285714286,69.88571428571429,68.72,71.64,62.18181818181819,64.02727272727273,-6.0,-2.0,-2.0,-1.0,-543.0,-1.3999999999999915,2.471428571428575,-2.9200000000000017,-1.845454545454544,-3,-12.333333333333336,-9.333333333333334,2,-1.5877192982456165,-0.22807017543859587,-0.16666666666666652,5,-3
-3,-9,home_win,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,81,88,3872.0,5953.0,78.1,79.7,69.32857142857144,68.89999999999999,69.55000000000001,73.76000000000002,62.409090909090914,67.29090909090908,-1.0,-3.0,-8.0,-3.0,-2081.0,-1.6000000000000085,0.4285714285714448,-4.210000000000008,-4.8818181818181685,-7,-25.666666666666664,-38.666666666666664,-3,-8.543859649122808,-2.7368421052631575,-1.6052631578947363,-11,-6
7,23,home_win,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,85,78,10004.0,3728.069269497526,79.6,75.6,68.62857142857142,65.54285714285714,71.92,68.03,67.2090909090909,60.5909090909091,7.0,7.0,3.0,4.0,6275.930730502474,4.0,3.0857142857142748,3.8900000000000006,6.618181818181803,7,69.33333333333333,95.0,3,59.64035087719298,14.18421052631579,5.2894736842105265,18,5
2,6,away_win,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,83,76,8863.29733420111,11604.0,81.6,86.9,68.68571428571428,75.57142857142857,74.21000000000001,78.78999999999999,63.20909090909091,71.14545454545456,-7.0,1.0,-4.0,-4.0,-2740.70266579889,-5.300000000000011,-6.885714285714286,-4.579999999999984,-7.9363636363636445,7,-4.333333333333343,-16.33333333333333,0,-3.6403508771929793,-0.5789473684210531,-0.666666666666667,0,1
0,0,away_win,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,79,76,2714.4221047443943,11604.0,75.7,86.9,69.02857142857144,75.57142857142857,66.8,78.78999999999999,57.84545454545454,71.14545454545456,-14.0,-6.0,-10.0,-10.0,-8889.577895255607,-11.200000000000003,-6.54285714285713,-11.989999999999995,-13.300000000000018,3,-82.66666666666667,-118.66666666666666,-17,-61.675438596491226,-16.25438596491228,-6.0964912280701755,-18,-16
1,1,draw,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,75,81,3405.0,3872.0,76.3,78.1,67.2,69.32857142857144,68.51,69.55000000000001,64.84545454545454,62.409090909090914,-4.0,-2.0,3.0,-2.0,-467.0,-1.7999999999999972,-2.1285714285714334,-1.0400000000000063,2.4363636363636303,-6,-1.3333333333333357,-0.6666666666666661,-11,2.0,0.3596491228070171,0.4210526315789469,-3,-2
0,2,draw,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,78,80,3739.2346429871805,3223.0,75.9,76.7,67.88571428571429,71.78571428571428,68.30000000000001,69.63000000000001,61.19090909090909,62.763636363636365,0.0,-1.0,-1.0,0.0,516.2346429871805,-0.7999999999999972,-3.8999999999999915,-1.3299999999999983,-1.5727272727272776,-2,-44.666666666666664,-55.0,10,-41.421052631578945,-9.859649122807017,-3.175438596491228,-3,1
2,5,home_win,80.0,84.0,81.0,81.0,78.33333333333333,33.333333333333336,18,58.03508771929825,15.675438596491228,5.4298245614035086,18,20,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,83,80,8863.29733420111,644.0,80.5,75.4,65.04285714285714,70.0142857142857,72.66,68.69000000000001,65.08181818181818,58.3090909090909,5.0,8.0,5.0,5.0,8219.29733420111,5.099999999999994,-4.971428571428561,3.9699999999999847,6.7727272727272805,3,40.33333333333333,55.833333333333336,16,15.24561403508772,5.7938596491228065,2.4692982456140347,16,14
1,1,home_win,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,80,78,3987.0,1674.163095104785,77.1,74.0,71.84285714285714,63.685714285714276,68.69,69.03000000000002,63.009090909090915,61.77272727272727,-2.0,3.0,4.0,3.0,2312.836904895215,3.0999999999999943,8.157142857142865,-0.3400000000000176,1.2363636363636417,2,44.666666666666664,60.666666666666664,2,45.175438596491226,12.324561403508772,3.8333333333333335,6,1
7,13,home_win,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,76.0,76.0,76.0,76.0,40.333333333333336,-15.333333333333334,11,49.80701754385965,13.008771929824562,4.2631578947368425,7,15,87,74,9321.0,2228.0,81.5,77.0,70.25714285714285,65.04285714285713,75.55,67.25,68.47272727272727,58.581818181818186,9.0,6.0,6.0,6.0,7093.0,4.5,5.214285714285722,8.299999999999997,9.890909090909084,13,37.666666666666664,57.333333333333336,7,10.824561403508767,3.0350877192982466,1.5438596491228065,11,4
-1,-2,home_win,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,83,80,4530.0,720.0,77.7,77.0,67.08571428571429,66.54285714285714,70.64,69.38,63.05454545454545,63.918181818181814,3.0,1.0,3.0,1.0,3810.0,0.7000000000000028,0.5428571428571445,1.2600000000000051,-0.8636363636363669,3,13.333333333333336,19.333333333333332,0,-0.7280701754385959,1.1578947368421044,0.2543859649122808,-3,4
3,5,away_win,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,81,88,3488.0,12235.0,78.8,81.7,70.07142857142858,63.857142857142854,70.61999999999999,75.53,66.64545454545456,71.8090909090909,-7.0,-8.0,-4.0,-7.0,-8747.0,-2.9000000000000057,6.2142857142857295,-4.910000000000011,-5.163636363636343,-7,-37.333333333333336,-60.0,1,-18.526315789473678,-5.342105263157896,-2.2368421052631575,1,-3
0,2,home_win,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,75.0,78.0,77.0,77.0,44.5,-7.0,16,40.81578947368421,11.842105263157896,3.8026315789473686,2,18,83,82,4677.0,4755.022356693897,80.9,75.8,71.34285714285714,66.01428571428572,72.53999999999999,67.63,65.5,60.972727272727276,5.0,1.0,2.0,2.0,-78.02235669389665,5.1000000000000085,5.328571428571422,4.909999999999997,4.527272727272724,1,3.1666666666666643,1.666666666666667,-9,6.087719298245609,0.09649122807017463,0.32894736842105265,3,2
9,17,draw,83.0,81.0,81.0,81.0,72.0,25.333333333333332,18,55.31578947368421,14.24561403508772,5.359649122807017,18,20,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,88,85,5953.0,10004.0,79.4,79.7,70.65714285714286,70.02857142857142,74.04,71.64,68.11818181818181,67.15454545454546,-1.0,-1.0,3.0,1.0,-4051.0,-0.29999999999999716,0.6285714285714334,2.4000000000000057,0.9636363636363541,3,2.6666666666666714,-0.6666666666666679,0,-4.324561403508767,0.06140350877192979,0.07017543859649056,0,0
-1,-1,home_win,75.0,76.0,76.0,76.0,38.0,-22.5,2,42.78947368421053,9.881578947368421,2.960526315789474,2,6,85.0,82.0,82.0,82.0,78.0,42.0,18,60.63157894736842,16.04385964912281,5.807017543859649,18,19,80,87,644.0,9321.0,74.7,82.4,67.22857142857143,70.72857142857143,66.69,74.35,57.909090909090914,69.27272727272728,-10.0,-6.0,-6.0,-6.0,-8677.0,-7.700000000000003,-3.5,-7.659999999999997,-11.363636363636367,-7,-40.0,-64.5,-16,-17.84210526315789,-6.162280701754387,-2.846491228070175,-16,-13
1,-3,home_win,77.0,76.0,76.0,76.0,44.666666666666664,-14.0,5,41.421052631578945,9.859649122807017,3.175438596491228,3,14,80.0,78.0,79.0,78.0,54.666666666666664,4.0,18,49.75438596491228,11.912280701754385,4.219298245614035,18,17,80,81,3223.0,3488.0,76.8,78.9,70.69999999999999,69.55714285714285,69.91,70.80999999999999,63.96363636363636,65.63636363636363,-3.0,-2.0,-3.0,-2.0,-265.0,-2.1000000000000085,1.1428571428571388,-0.8999999999999915,-1.6727272727272648,-1,-10.0,-18.0,-13,-8.333333333333336,-2.052631578947368,-1.043859649122807,-15,-3
5,7,home_win,87.0,83.0,85.0,85.0,82.66666666666667,49.666666666666664,18,61.675438596491226,16.25438596491228,6.0964912280701755,18,19,80.0,79.0,79.0,79.0,47.666666666666664,-5.333333333333333,7,46.90350877192982,11.93859649122807,4.131578947368421,5,20,76,83,11604.0,4677.0,86.2,81.3,75.34285714285714,70.4,78.08000000000001,73.12,70.3,65.43636363636364,7.0,4.0,6.0,6.0,6927.0,4.900000000000006,4.942857142857136,4.960000000000008,4.86363636363636,-7,35.00000000000001,55.0,11,14.771929824561404,4.315789473684211,1.9649122807017543,13,-1
0,2,away_win,75.0,74.0,72.0,74.0,0.0,-69.0,5,0.0,0.0,0.0,0,10,77.0,75.0,75.0,76.0,0.0,-69.0,15,0.0,0.0,0.0,0,15,67,78,1689.6095665016082,3728.069269497526,74.0,75.9,63.685714285714276,67.88571428571429,69.03000000000002,68.30000000000001,61.77272727272727,61.19090909090909,-2.0,-1.0,-3.0,-2.0,-2038.4597029959177,-1.9000000000000057,-4.20000000000001,0.730000000000004,0.5818181818181856,-11,0.0,0.0,-10,0.0,0.0,0.0,0,-5
-1,-1,draw,76.0,78.0,75.0,77.0,43.666666666666664,-18.333333333333332,5,47.49122807017544,11.394736842105264,3.745614035087719,4,10,73.0,77.0,75.0,75.0,0.0,-69.0,1,0.0,0.0,0.0,0,3,80,79,720.0,2701.1161823011553,76.0,75.7,68.3,69.02857142857144,66.34,66.8,60.809090909090926,57.84545454545454,3.0,1.0,0.0,2.0,-1981.1161823011553,0.29999999999999716,-0.728571428571442,-0.45999999999999375,2.9636363636363896,1,43.666666666666664,50.66666666666667,4,47.49122807017544,11.394736842105264,3.745614035087719,4,7
0,1,away_win,82.0,78.0,73.0,78.0,46.333333333333336,-13.333333333333334,15,46.771929824561404,11.508771929824562,3.754385964912281,7,14,73.0,77.0,76.0,77.0,44.666666666666664,-8.333333333333334,7,45.175438596491226,12.324561403508772,3.8333333333333335,6,11,75,80,3872.0,3987.0,78.1,76.8,66.92857142857143,71.12857142857143,69.31000000000002,68.85999999999999,62.63636363636364,62.27272727272727,9.0,1.0,-3.0,1.0,-115.0,1.2999999999999972,-4.200000000000003,0.45000000000003126,0.36363636363636687,-5,1.6666666666666714,-5.0,8,1.5964912280701782,-0.8157894736842106,-0.07894736842105265,1,3
4,11,home_win,84.0,82.0,78.0,80.0,69.33333333333333,26.0,18,59.64035087719298,14.18421052631579,5.2894736842105265,18,20,78.0,76.0,76.0,76.0,45.0,-14.0,4,48.771929824561404,11.868421052631579,4.175438596491228,4,12,85,75,10004.0,3405.0,79.7,76.3,69.47142857142856,67.2,71.6,68.51,67.01818181818182,64.84545454545454,6.0,6.0,2.0,4.0,6599.0,3.4000000000000057,2.271428571428558,3.089999999999989,2.172727272727272,10,24.33333333333333,40.0,14,10.868421052631575,2.3157894736842106,1.1140350877192988,14,8
4,7,away_win,87.0,86.0,83.0,85.0,92.0,64.0,17,68.28070175438596,17.25438596491228,6.456140350877193,17,20,79.0,79.0,78.0,78.0,57.0,1.0,5,46.76315789473684,12.552631578947368,4.0,1,14,88,83,12235.0,4530.0,80.9,77.8,63.71428571428571,65.97142857142856,73.92999999999999,70.32,70.65454545454544,64.91818181818181,8.0,7.0,5.0,7.0,7705.0,3.1000000000000085,-2.2571428571428527,3.6099999999999994,5.7363636363636346,5,35.0,63.0,12,21.517543859649116,4.701754385964913,2.4561403508771926,16,6
